pert_id,Target_UniProt,Target_Species,Assay_Type,Assay_Relation,Assay_Value,EvidenceLevel_Assigned,Database
BRD-K81418486,Q9UBN7,Homo sapiens,Ki,=,1.600000024,III,IUPHAR
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,2310.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,29.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,9.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,19.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,60.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,28.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,118.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,210.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,144.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,74.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,74.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,34.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,21.6,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,85.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,30.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,800.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,22.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,400.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,18.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,14.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,85.5,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,14.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,18.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,100.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,KD,=,300.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,43.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,29.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,Ki,=,29.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,90.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,111.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,52.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,210.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,29.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,118.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,19.4,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,9.4,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,Ki,=,1.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,27.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,43.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,43.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,54.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,144.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,Ki,=,22.0,III,BindingDB
BRD-K81418486,Q9UBN7,Homo sapiens,IC50,=,63.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,,,,II,DrugBank
BRD-K81418486,Q92769,Homo sapiens,IC50,=,28.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,240.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,100.9,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,82.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,72.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,121.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,256.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,Ki,=,40.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,100.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,400.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,250.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,170.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,76.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,11.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,921.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,164.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,100.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,101.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,390.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,780.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,Ki,=,42.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,164.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,921.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,240.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,282.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,66.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,282.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,36.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,232.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,24.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,180.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,920.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,Ki,=,7.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,182.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,164.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,260.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,82.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,73.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,282.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,921.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,280.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,Ki,=,1.600000024,III,IUPHAR
BRD-K81418486,Q92769,Homo sapiens,IC50,=,82.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,175.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,11.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,66.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,921.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,82.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,410.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,1.7,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,210.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,185.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,920.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,100.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,16.0,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,256.4,III,BindingDB
BRD-K81418486,Q92769,Homo sapiens,IC50,=,537.0,III,BindingDB
BRD-K81418486,P04035,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K81418486,B2RXH2,Homo sapiens,IC50,=,540000.0,III,BindingDB
BRD-K81418486,B2RXH2,Homo sapiens,IC50,=,540000.0,III,BindingDB
BRD-K81418486,B2RXH2,Homo sapiens,IC50,=,14000.0,III,BindingDB
BRD-K81418486,O67135,Aquifex aeolicus (strain VF5),,,,I,DrugBank
BRD-K81418486,O09106,Mus musculus,IC50,=,112.0,III,BindingDB
BRD-K81418486,O09106,Mus musculus,IC50,=,112.0,III,BindingDB
BRD-K81418486,O09106,Mus musculus,IC50,=,112.0,III,BindingDB
BRD-K81418486,O09106,Mus musculus,IC50,=,112.0,III,BindingDB
BRD-K81418486,O09106,Mus musculus,IC50,=,0.03,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,,,,II,DrugBank
BRD-K81418486,O15379,Homo sapiens,IC50,=,21.8,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,Ki,=,36.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,18.8,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,59.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,55.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,110.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,4.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,170.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,3.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,147.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,140.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,70.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,67.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,28.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,67.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,3.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,43.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,41.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,48.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,37.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,150.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,37.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,34.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,130.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,90.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,106.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,136.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,110.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,Ki,=,12.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,110.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,250.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,31.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,100.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,17.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,Ki,=,29.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,250.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,146.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,182.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,Ki,=,2.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,106.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,350.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,132.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,17.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,41.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,17.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,150.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,Ki,=,5.0,III,IUPHAR
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,57.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,28.4,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,27.0,III,BindingDB
BRD-K81418486,O15379,Homo sapiens,IC50,=,170.0,III,BindingDB
BRD-K81418486,P51843,Homo sapiens,IC50,=,747.17,III,BindingDB
BRD-K81418486,Q13285,Homo sapiens,IC50,>,67474.0,III,BindingDB
BRD-K81418486,P08684,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K81418486,P08684,Homo sapiens,IC50,=,12000.0,III,BindingDB
BRD-K81418486,Q12809,Homo sapiens,IC50,>,30000.0,III,BindingDB
BRD-K81418486,Q12809,Homo sapiens,IC50,>,30000.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,,,,I,DrugBank
BRD-K81418486,Q9BY41,Homo sapiens,KD,=,6800.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,290.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,45.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1680.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,,III,IUPHAR
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,,III,IUPHAR
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1100.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1600.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,820.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,440.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1200.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,3295.01,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1020.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,110.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1375.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,243.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1140.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1524.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,306.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,5.5,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1020.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,173.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1200.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1500.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,243.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,2290.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,2185.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,180.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,2000.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,272.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1480.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,KD,=,1200.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,960.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,2000.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1860.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,660.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,232.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,KD,=,2900.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,440.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,4890.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,2000.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,410.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,240.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,205.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,440.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1500.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,232.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,>,1.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,243.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,2000.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1860.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,243.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,1989.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,700.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,310.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,243.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,232.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,Ki,=,396.0,III,BindingDB
BRD-K81418486,Q9BY41,Homo sapiens,IC50,=,300.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,,=,,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,Ki,=,36.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,15000.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,380.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,2480.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,Ki,=,33.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,378.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,20000.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,Ki,=,3600.0,III,IUPHAR
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,107.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,150.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,>,30000.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,1300.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,27200.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,27200.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,400.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,3000.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,8750.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,>,1.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,378.0,III,BindingDB
BRD-K81418486,Q9UQL6,Homo sapiens,IC50,=,378.0,III,BindingDB
BRD-K81418486,Q9Z2V5,Mus musculus,IC50,=,270.0,III,BindingDB
BRD-K81418486,Q9Z2V5,Mus musculus,IC50,=,196.0,III,BindingDB
BRD-K34022604,P31350,Homo sapiens,IC50,=,5.0,III,IUPHAR
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P23921,Homo sapiens,IC50,=,5.0,III,IUPHAR
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P09884,Homo sapiens,,,,II,DrugBank
BRD-K34022604,P08543,,,,,I,Therapeutic Target Database
BRD-K34022604,,Homo sapiens,,,,II,DrugBank
BRD-K34022604,,Homo sapiens,,,,I,Therapeutic Target Database
BRD-K34022604,,Homo sapiens,,,,II,DrugBank
BRD-K42805893,P08069,Homo sapiens,IC50,=,2900000.0,III,BindingDB
BRD-K42805893,P06213,Homo sapiens,IC50,=,912.0,III,BindingDB
BRD-K42805893,Q12809,Homo sapiens,IC50,=,16200.0,III,BindingDB
BRD-K42805893,P00533,Homo sapiens,,,,II,DrugBank
BRD-K42805893,P00533,Homo sapiens,IC50,=,15000.0,III,BindingDB
BRD-K42805893,P00533,Homo sapiens,IC50,=,,I,IUPHAR
BRD-K42805893,P00533,Homo sapiens,IC50,=,480000.0,III,BindingDB
BRD-K42805893,P00533,Homo sapiens,IC50,=,17000.0,III,BindingDB
BRD-K70301465,P51813,Homo sapiens,IC50,=,0.800000012,III,IUPHAR
BRD-K70301465,P51813,Homo sapiens,IC50,=,0.8,III,BindingDB
BRD-K70301465,P00533,Homo sapiens,IC50,=,5.6,III,BindingDB
BRD-K70301465,P07949,Homo sapiens,IC50,=,37.0,III,BindingDB
BRD-K70301465,Q06187,Homo sapiens,,,,II,DrugBank
BRD-K70301465,Q06187,Homo sapiens,IC50,>,7.5,III,BindingDB
BRD-K70301465,Q06187,Homo sapiens,IC50,=,0.5,III,BindingDB
BRD-K70301465,Q06187,Homo sapiens,IC50,=,0.5,III,BindingDB
BRD-K70301465,Q06187,Homo sapiens,IC50,=,0.5,III,IUPHAR
BRD-K70301465,Q06187,Homo sapiens,IC50,=,14.0,III,BindingDB
BRD-K70301465,P21802,Homo sapiens,IC50,=,280.0,III,BindingDB
BRD-K70301465,P07948,Homo sapiens,IC50,=,200.0,III,BindingDB
BRD-K70301465,P51451,Homo sapiens,IC50,=,0.5,III,BindingDB
BRD-K70301465,P51451,Homo sapiens,IC50,=,0.5,III,IUPHAR
BRD-K29905972,P52564,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,Q14164,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,P23458,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,P23458,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,Q9HAZ1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,Q96PY6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,Q8WXR4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,200.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,330.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,830.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,290.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,84.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,800.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,20.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,230.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,2600.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,1.5,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,23.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,36.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,3.6,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,63.0,III,BindingDB
BRD-K29905972,P00519,Homo sapiens,KD,=,36.0,III,BindingDB
BRD-K29905972,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K29905972,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
